Timestamp,t30
2010/2/1 01:45,61.1
2010/2/1 01:50,64.8
2010/2/1 01:55,57.6
2010/2/1 02:00,64.1
2010/2/1 02:05,62.2
2010/2/1 02:10,60.9
2010/2/1 02:15,61.5
2010/2/1 02:20,62
2010/2/1 02:25,62.1
2010/2/1 02:30,59.6
2010/2/1 02:35,63.3
2010/2/1 02:40,62.4
2010/2/1 02:45,58.4
2010/2/1 02:50,60.1
2010/2/1 02:55,64.9
2010/2/1 03:00,63.1
2010/2/1 03:05,63
2010/2/1 03:10,62.8
2010/2/1 03:15,61.9
2010/2/1 03:20,62.1
2010/2/1 03:25,60.2
2010/2/1 03:30,61.6
2010/2/1 03:35,60.6
2010/2/1 03:40,60.4
2010/2/1 03:45,61.7
2010/2/1 03:50,61.4
2010/2/1 03:55,59.5
2010/2/1 04:00,60.9
2010/2/1 04:05,63.1
2010/2/1 04:10,64
2010/2/1 04:15,69.7
2010/2/1 04:20,69.5
2010/2/1 04:25,67.6
2010/2/1 04:30,66.9
2010/2/1 04:35,65.5
2010/2/1 04:40,65.2
2010/2/1 04:45,65.5
2010/2/1 04:50,66.1
2010/2/1 04:55,64.2
2010/2/1 05:00,65.4
2010/2/1 05:05,65.7
2010/2/1 05:10,64.1
2010/2/1 05:15,64.9
2010/2/1 05:20,65
2010/2/1 05:25,64.5
2010/2/1 05:30,64.7
2010/2/1 05:35,65.4
2010/2/1 05:40,65.7
2010/2/1 05:45,64.8
2010/2/1 05:50,64.5
2010/2/1 05:55,65.3
2010/2/1 06:00,65.6
2010/2/1 06:05,66.4
2010/2/1 06:10,66.1
2010/2/1 06:15,65.6
2010/2/1 06:20,65.6
2010/2/1 06:25,66.4
2010/2/1 06:30,66
2010/2/1 06:35,65.9
2010/2/1 06:40,66.2
2010/2/1 06:45,67.3
2010/2/1 06:50,67
2010/2/1 06:55,67.3
2010/2/1 07:00,66.7
2010/2/1 07:05,67.1
2010/2/1 07:10,66.9
2010/2/1 07:15,66.5
2010/2/1 07:20,65.5
2010/2/1 07:25,64.8
2010/2/1 07:30,66
2010/2/1 07:35,64.5
2010/2/1 07:40,65.5
2010/2/1 07:45,65.7
2010/2/1 07:50,65.8
2010/2/1 07:55,64.6
2010/2/1 08:00,64.4
2010/2/1 08:05,65.2
2010/2/1 08:10,63.8
2010/2/1 08:15,62.9
2010/2/1 08:20,64.4
2010/2/1 08:25,64.2
2010/2/1 08:30,65.2
2010/2/1 08:35,64.3
2010/2/1 08:40,63.4
2010/2/1 08:45,62.6
2010/2/1 08:50,64.5
2010/2/1 08:55,63.9
2010/2/1 09:00,63
2010/2/1 09:05,63.7
2010/2/1 09:10,63.2
2010/2/1 09:15,62.9
2010/2/1 09:20,62.3
2010/2/1 09:25,63
2010/2/1 09:30,62.6
2010/2/1 09:35,63.3
2010/2/1 09:40,61.9
2010/2/1 09:45,62.7
2010/2/1 09:50,62.6
2010/2/1 09:55,63.1
2010/2/1 10:00,62.4
2010/2/1 10:05,62.7
2010/2/1 10:10,63.2
2010/2/1 10:15,63.4
2010/2/1 10:20,62.3
2010/2/1 10:25,63.3
2010/2/1 10:30,63.1
2010/2/1 10:35,62.6
2010/2/1 10:40,62.8
2010/2/1 10:45,62.9
2010/2/1 10:50,63.5
2010/2/1 10:55,63
2010/2/1 11:00,62.3
2010/2/1 11:05,63.1
2010/2/1 11:10,64.2
2010/2/1 11:15,63.9
2010/2/1 11:20,63.9
2010/2/1 11:25,64.2
2010/2/1 11:30,63.9
2010/2/1 11:35,64.1
2010/2/1 11:40,64.9
2010/2/1 11:45,65.2
2010/2/1 11:50,63.9
2010/2/1 11:55,64.7
2010/2/1 12:00,63.5
2010/2/1 12:05,63.3
2010/2/1 12:10,63.8
2010/2/1 12:15,62.9
2010/2/1 12:20,61.6
2010/2/1 12:25,63.2
2010/2/1 12:30,62
2010/2/1 12:35,63.1
2010/2/1 12:40,63.6
2010/2/1 12:45,62.9
2010/2/1 12:50,64.1
2010/2/1 12:55,63.7
2010/2/1 13:00,64.2
2010/2/1 13:05,63.3
2010/2/1 13:10,64.3
2010/2/1 13:15,64.8
2010/2/1 13:20,63.7
2010/2/1 13:25,63.5
2010/2/1 13:30,63.4
2010/2/1 13:35,63.8
2010/2/1 13:40,64.3
2010/2/1 13:45,63.9
2010/2/1 13:50,65.1
2010/2/1 13:55,63.2
2010/2/1 14:00,64
2010/2/1 14:05,63.6
2010/2/1 14:10,65
2010/2/1 14:15,65.3
2010/2/1 14:20,64
2010/2/1 14:25,65.9
2010/2/1 14:30,66.1
2010/2/1 14:35,66
2010/2/1 14:40,65.1
2010/2/1 14:45,64.9
2010/2/1 14:50,66
2010/2/1 14:55,66.5
2010/2/1 15:00,65.3
2010/2/1 15:05,63.9
2010/2/1 15:10,66
2010/2/1 15:15,64.2
2010/2/1 15:20,66
2010/2/1 15:25,65
2010/2/1 15:30,64.4
2010/2/1 15:35,67.3
2010/2/1 15:40,66.6
2010/2/1 15:45,65.7
2010/2/1 15:50,66.9
2010/2/1 15:55,67.8
2010/2/1 16:00,68.3
2010/2/1 16:05,68
2010/2/1 16:10,66.3
2010/2/1 16:15,65.8
2010/2/1 16:20,67
2010/2/1 16:25,67.6
2010/2/1 16:30,67.6
2010/2/1 16:35,67.6
2010/2/1 16:40,66.4
2010/2/1 16:45,67
2010/2/1 16:50,67.2
2010/2/1 16:55,66.2
2010/2/1 17:00,66.4
2010/2/1 17:05,66.7
2010/2/1 17:10,67
2010/2/1 17:15,67
2010/2/1 17:20,66.2
2010/2/1 17:25,65.9
2010/2/1 17:30,65.5
2010/2/1 17:35,66.3
2010/2/1 17:40,67.2
2010/2/1 17:45,66.5
2010/2/1 17:50,67.6
2010/2/1 17:55,68.9
2010/2/1 18:00,68.4
2010/2/1 18:05,69.1
2010/2/1 18:10,68.8
2010/2/1 18:15,67.8
2010/2/1 18:20,67.6
2010/2/1 18:25,66.7
2010/2/1 18:30,67.9
2010/2/1 18:35,67.9
2010/2/1 18:40,66.6
2010/2/1 18:45,67.9
2010/2/1 18:50,68.2
2010/2/1 18:55,67.6
2010/2/1 19:00,68.3
2010/2/1 19:05,68.5
2010/2/1 19:10,68.3
2010/2/1 19:15,68.2
2010/2/1 19:20,68.2
2010/2/1 19:25,67.6
2010/2/1 19:30,68.2
2010/2/1 19:35,67.8
2010/2/1 19:40,68.9
2010/2/1 19:45,68.3
2010/2/1 19:50,67.5
2010/2/1 19:55,67.5
2010/2/1 20:00,66.3
2010/2/1 20:05,67.3
2010/2/1 20:10,66.4
2010/2/1 20:15,66.6
2010/2/1 20:20,67.8
2010/2/1 20:25,67.2
2010/2/1 20:30,67.3
2010/2/1 20:35,69.1
2010/2/1 20:40,69.7
2010/2/1 20:45,69.9
2010/2/1 20:50,68.7
2010/2/1 20:55,68.6
2010/2/1 21:00,69.1
2010/2/1 21:05,68.9
2010/2/1 21:10,67.5
2010/2/1 21:15,66.1
2010/2/1 21:20,69
2010/2/1 21:25,67.8
2010/2/1 21:30,66.1
2010/2/1 21:35,66.8
2010/2/1 21:40,67.2
2010/2/1 21:45,66.4
2010/2/1 21:50,68.3
2010/2/1 21:55,68.1
2010/2/1 22:00,67.9
2010/2/1 22:05,67.7
2010/2/1 22:10,67.2
2010/2/1 22:15,67.5
2010/2/1 22:20,67.6
2010/2/1 22:25,66.8
2010/2/1 22:30,66.3
2010/2/1 22:35,65.6
2010/2/1 22:40,66.7
2010/2/1 22:45,65.6
2010/2/1 22:50,64.6
2010/2/1 22:55,67.3
2010/2/1 23:00,66.1
2010/2/1 23:05,67
2010/2/1 23:10,65.5
2010/2/1 23:15,66.8
2010/2/1 23:20,65
2010/2/1 23:25,63.2
2010/2/1 23:30,63.8
2010/2/1 23:35,61.5
2010/2/1 23:40,63.5
2010/2/1 23:45,62.4
2010/2/1 23:50,63.2
2010/2/2 01:05,63.9
2010/2/2 01:10,61.5
2010/2/2 01:15,66.7
2010/2/2 01:20,60.5
2010/2/2 01:25,63.3
2010/2/2 01:30,63.9
2010/2/2 01:35,61.9
2010/2/2 01:40,61.6
2010/2/2 01:45,63.6
2010/2/2 01:50,66.7
2010/2/2 01:55,64.4
2010/2/2 02:00,64.1
2010/2/2 02:05,64.4
2010/2/2 02:10,64.4
2010/2/2 02:15,63.9
2010/2/2 02:20,61
2010/2/2 02:25,66.5
2010/2/2 02:30,61.7
2010/2/2 02:35,59.1
2010/2/2 02:40,61.4
2010/2/2 02:45,63.3
2010/2/2 02:50,63.9
2010/2/2 02:55,61.5
2010/2/2 03:00,65.4
2010/2/2 03:05,63
2010/2/2 03:10,60.7
2010/2/2 03:15,62.4
2010/2/2 03:20,63.1
2010/2/2 03:25,63.8
2010/2/2 03:30,62.4
2010/2/2 03:35,61.4
2010/2/2 03:40,62.1
2010/2/2 03:45,63.7
2010/2/2 03:50,64.6
2010/2/2 03:55,67.7
2010/2/2 04:00,64.1
2010/2/2 04:05,66.1
2010/2/2 04:10,67.1
2010/2/2 04:15,67.8
2010/2/2 04:20,69.7
2010/2/2 04:25,70.1
2010/2/2 04:30,69.6
2010/2/2 04:35,68.7
2010/2/2 04:40,69.3
2010/2/2 04:45,69.3
2010/2/2 04:50,70.3
2010/2/2 04:55,69.9
2010/2/2 05:00,69.7
2010/2/2 05:05,69
2010/2/2 05:10,69.1
2010/2/2 05:15,68
2010/2/2 05:20,69.3
2010/2/2 05:25,69.7
2010/2/2 05:30,69.3
2010/2/2 05:35,69
2010/2/2 05:40,71.4
2010/2/2 05:45,69.9
2010/2/2 05:50,70.6
2010/2/2 05:55,71.6
2010/2/2 06:00,70.6
2010/2/2 06:05,70.7
2010/2/2 06:10,71.5
2010/2/2 06:15,71.4
2010/2/2 06:20,71.9
2010/2/2 06:25,72.3
2010/2/2 06:30,72
2010/2/2 06:35,71.2
2010/2/2 06:40,71
2010/2/2 06:45,70.5
2010/2/2 06:50,70.9
2010/2/2 06:55,70.5
2010/2/2 07:00,69.6
2010/2/2 07:05,70.8
2010/2/2 07:10,70.6
2010/2/2 07:15,69.6
2010/2/2 07:20,69.5
2010/2/2 07:25,68.9
2010/2/2 07:30,70.2
2010/2/2 07:35,68.8
2010/2/2 07:40,69.5
2010/2/2 07:45,69.3
2010/2/2 07:50,70.7
2010/2/2 07:55,69.4
2010/2/2 08:00,70.4
2010/2/2 08:05,69.6
2010/2/2 08:10,70.3
2010/2/2 08:15,69.6
2010/2/2 08:20,71.4
2010/2/2 08:25,70.9
2010/2/2 08:30,69.1
2010/2/2 08:35,69.9
2010/2/2 08:40,69.9
2010/2/2 08:45,69.6
2010/2/2 08:50,68.7
2010/2/2 08:55,67.7
2010/2/2 09:00,68
2010/2/2 09:05,66.5
2010/2/2 09:10,67.3
2010/2/2 09:15,67.3
2010/2/2 09:20,67.5
2010/2/2 09:25,66.9
2010/2/2 09:30,67.5
2010/2/2 09:35,67.4
2010/2/2 09:40,65.9
2010/2/2 09:45,67.3
2010/2/2 09:50,68.7
2010/2/2 09:55,68.2
2010/2/2 10:00,68.6
2010/2/2 10:05,67.4
2010/2/2 10:10,66.8
2010/2/2 10:15,68.3
2010/2/2 10:20,67.3
2010/2/2 10:25,68.2
2010/2/2 10:30,68
2010/2/2 10:35,68.9
2010/2/2 10:40,69.2
2010/2/2 10:45,66.7
2010/2/2 10:50,66.8
2010/2/2 10:55,67.2
2010/2/2 11:00,67.6
2010/2/2 11:05,65.5
2010/2/2 11:10,67.1
2010/2/2 11:15,66.5
2010/2/2 11:20,68.9
2010/2/2 11:25,68.4
2010/2/2 11:30,66.7
2010/2/2 11:35,67.5
2010/2/2 11:40,68.4
2010/2/2 11:45,69.3
2010/2/2 11:50,67.1
2010/2/2 11:55,67.3
2010/2/2 12:00,68.2
2010/2/2 12:05,67.6
2010/2/2 12:10,67.7
2010/2/2 12:15,68
2010/2/2 12:20,69.2
2010/2/2 12:25,67.1
2010/2/2 12:30,66.9
2010/2/2 12:35,66.8
2010/2/2 12:40,68.5
2010/2/2 12:45,66.9
2010/2/2 12:50,70.7
2010/2/2 12:55,69.6
2010/2/2 13:00,68.7
2010/2/2 13:05,69.7
2010/2/2 13:10,69.2
2010/2/2 13:15,68.4
2010/2/2 13:20,69.6
2010/2/2 13:25,69.1
2010/2/2 13:30,68.6
2010/2/2 13:35,69.1
2010/2/2 13:40,69.1
2010/2/2 13:45,68.1
2010/2/2 13:50,69.2
2010/2/2 13:55,67.9
2010/2/2 14:00,69.4
2010/2/2 14:05,69.9
2010/2/2 14:10,69.9
2010/2/2 14:15,69.9
2010/2/2 14:20,70.3
2010/2/2 14:25,69.8
2010/2/2 14:30,69.5
2010/2/2 14:35,69.3
2010/2/2 14:40,68.9
2010/2/2 14:45,70.8
2010/2/2 14:50,69.9
2010/2/2 14:55,69.4
2010/2/2 15:00,70.9
2010/2/2 15:05,70.1
2010/2/2 15:10,70.8
2010/2/2 15:15,69.8
2010/2/2 15:20,70.2
2010/2/2 15:25,69.8
2010/2/2 15:30,70.4
2010/2/2 15:35,71.1
2010/2/2 15:40,71.2
2010/2/2 15:45,70.5
2010/2/2 15:50,70.7
2010/2/2 15:55,69.5
2010/2/2 16:00,70.2
2010/2/2 16:05,71.5
2010/2/2 16:10,70.9
2010/2/2 16:15,70.2
2010/2/2 16:20,70.4
2010/2/2 16:25,70.9
2010/2/2 16:30,68.6
2010/2/2 16:35,69.7
2010/2/2 16:40,69.8
2010/2/2 16:45,68.3
2010/2/2 16:50,69.1
2010/2/2 16:55,70
2010/2/2 17:00,70.9
2010/2/2 17:05,71.3
2010/2/2 17:10,69.6
2010/2/2 17:15,69.4
2010/2/2 17:20,69.4
2010/2/2 17:25,69.2
2010/2/2 17:30,68.3
2010/2/2 17:35,68.3
2010/2/2 17:40,67.9
2010/2/2 17:45,68.5
2010/2/2 17:50,69.5
2010/2/2 17:55,69.7
2010/2/2 18:00,70.7
2010/2/2 18:05,69.8
2010/2/2 18:10,70.1
2010/2/2 18:15,70.5
2010/2/2 18:20,70.4
2010/2/2 18:25,71.6
2010/2/2 18:30,71.4
2010/2/2 18:35,71
2010/2/2 18:40,71.5
2010/2/2 18:45,69.9
2010/2/2 18:50,70.2
2010/2/2 18:55,69.8
2010/2/2 19:00,69.3
2010/2/2 19:05,68.9
2010/2/2 19:10,68.1
2010/2/2 19:15,68.7
2010/2/2 19:20,67.9
2010/2/2 19:25,67.8
2010/2/2 19:30,68
2010/2/2 19:35,68
2010/2/2 19:40,67.9
2010/2/2 19:45,69
2010/2/2 19:50,68.3
2010/2/2 19:55,69.3
2010/2/2 20:00,67.9
2010/2/2 20:05,68.5
2010/2/2 20:10,68.1
2010/2/2 20:15,67.4
2010/2/2 20:20,68.8
2010/2/2 20:25,68.9
2010/2/2 20:30,68.8
2010/2/2 20:35,69.9
2010/2/2 20:40,69.9
2010/2/2 20:45,69.7
2010/2/2 20:50,72
2010/2/2 20:55,70.6
2010/2/2 21:00,70.8
2010/2/2 21:05,70.7
2010/2/2 21:10,70.8
2010/2/2 21:15,71.2
2010/2/2 21:20,72
2010/2/2 21:25,69.6
2010/2/2 21:30,69.4
2010/2/2 21:35,69.5
2010/2/2 21:40,69.5
2010/2/2 21:45,67.8
2010/2/2 21:50,69.9
2010/2/2 21:55,70.4
2010/2/2 22:00,69.7
2010/2/2 22:05,72.1
2010/2/2 22:10,71.5
2010/2/2 22:15,68.6
2010/2/2 22:20,68.1
2010/2/2 22:25,67.3
2010/2/2 22:30,68
2010/2/2 22:35,69
2010/2/2 22:40,68.9
2010/2/2 22:45,68.9
2010/2/2 22:50,69.7
2010/2/2 22:55,69.6
2010/2/2 23:00,70.3
2010/2/2 23:05,70.4
2010/2/2 23:10,72.1
2010/2/2 23:15,72.9
2010/2/2 23:20,72
2010/2/2 23:25,70.6
2010/2/2 23:30,69
2010/2/2 23:35,69
2010/2/2 23:40,69
2010/2/2 23:45,68.3
2010/2/2 23:50,66.8
2010/2/2 23:55,67.8
2010/2/3 01:05,67.6
2010/2/3 01:10,68.1
2010/2/3 01:15,67.6
2010/2/3 01:20,67.7
2010/2/3 01:25,67.4
2010/2/3 01:30,69.5
2010/2/3 01:35,67.4
2010/2/3 01:40,66.6
2010/2/3 01:45,69.2
2010/2/3 01:50,66.5
2010/2/3 01:55,64.9
2010/2/3 02:00,68
2010/2/3 02:05,64.9
2010/2/3 02:10,67.1
2010/2/3 02:15,64.2
2010/2/3 02:20,64.7
2010/2/3 02:25,65.9
2010/2/3 02:30,63.5
2010/2/3 02:35,62.6
2010/2/3 02:40,65.8
2010/2/3 02:45,64.9
2010/2/3 02:50,63.1
2010/2/3 02:55,65
2010/2/3 03:00,63
2010/2/3 03:05,63.1
2010/2/3 03:10,63.9
2010/2/3 03:15,62.7
2010/2/3 03:20,65.7
2010/2/3 03:25,64.8
2010/2/3 03:30,64.4
2010/2/3 03:35,63.6
2010/2/3 03:40,65.9
2010/2/3 03:45,66.7
2010/2/3 03:50,64.8
2010/2/3 03:55,62.4
2010/2/3 04:00,64.1
2010/2/3 04:05,66.2
2010/2/3 04:10,66.2
2010/2/3 04:15,64.7
2010/2/3 04:20,67.2
2010/2/3 04:25,67
2010/2/3 04:30,68.8
2010/2/3 04:35,67
2010/2/3 04:40,68.9
2010/2/3 04:45,66.6
2010/2/3 04:50,68.5
2010/2/3 04:55,70
2010/2/3 05:00,70.9
2010/2/3 05:05,71.5
2010/2/3 05:10,72.5
2010/2/3 05:15,70.9
2010/2/3 05:20,70.5
2010/2/3 05:25,69.1
2010/2/3 05:30,69.6
2010/2/3 05:35,69.7
2010/2/3 05:40,69.8
2010/2/3 05:45,69.9
2010/2/3 05:50,69.1
2010/2/3 05:55,69.6
2010/2/3 06:00,71
2010/2/3 06:05,71.3
2010/2/3 06:10,71.4
2010/2/3 06:15,71.8
2010/2/3 06:20,70.8
2010/2/3 06:25,71.5
2010/2/3 06:30,71
2010/2/3 06:35,70.5
2010/2/3 06:40,70.4
2010/2/3 06:45,71.9
2010/2/3 06:50,72.2
2010/2/3 06:55,71.3
2010/2/3 07:00,71.6
2010/2/3 07:05,70.7
2010/2/3 07:10,70.3
2010/2/3 07:15,72
2010/2/3 07:20,70.4
2010/2/3 07:25,69.3
2010/2/3 07:30,69.2
2010/2/3 07:35,69
2010/2/3 07:40,70.2
2010/2/3 07:45,68.4
2010/2/3 07:50,69.4
2010/2/3 07:55,69.1
2010/2/3 08:00,68.9
2010/2/3 08:05,68.8
2010/2/3 08:10,69.9
2010/2/3 08:15,69.7
2010/2/3 08:20,68.2
2010/2/3 08:25,67.8
2010/2/3 08:30,68.2
2010/2/3 08:35,67.4
2010/2/3 08:40,69.2
2010/2/3 08:45,67.9
2010/2/3 08:50,67.5
2010/2/3 08:55,67.5
2010/2/3 09:00,68.3
2010/2/3 09:05,67.9
2010/2/3 09:10,67.7
2010/2/3 09:15,67.9
2010/2/3 09:20,67.3
2010/2/3 09:25,67.3
2010/2/3 09:30,66.6
2010/2/3 09:35,67.4
2010/2/3 09:40,67.5
2010/2/3 09:45,67.3
2010/2/3 09:50,66.7
2010/2/3 09:55,66.3
2010/2/3 10:00,68
2010/2/3 10:05,67
2010/2/3 10:10,67
2010/2/3 10:15,67.8
2010/2/3 10:20,67.5
2010/2/3 10:25,68.1
2010/2/3 10:30,68.9
2010/2/3 10:35,68.2
2010/2/3 10:40,68.4
2010/2/3 10:45,68.1
2010/2/3 10:50,68.5
2010/2/3 10:55,68
2010/2/3 11:00,67.3
2010/2/3 11:05,68.1
2010/2/3 11:10,67
2010/2/3 11:15,67.4
2010/2/3 11:20,69.3
2010/2/3 11:25,68.1
2010/2/3 11:30,67.5
2010/2/3 11:35,66.5
2010/2/3 11:40,68.3
2010/2/3 11:45,69.2
2010/2/3 11:50,69.1
2010/2/3 11:55,68.5
2010/2/3 12:00,69.8
2010/2/3 12:05,69.4
2010/2/3 12:10,70
2010/2/3 12:15,68.5
2010/2/3 12:20,68.2
2010/2/3 12:25,67.5
2010/2/3 12:30,69.7
2010/2/3 12:35,70.3
2010/2/3 12:40,68.9
2010/2/3 12:45,68.5
2010/2/3 12:50,67.8
2010/2/3 12:55,68.1
2010/2/3 13:00,68.7
2010/2/3 13:05,69.4
2010/2/3 13:10,67.3
2010/2/3 13:15,68.7
2010/2/3 13:20,68.2
2010/2/3 13:25,69
2010/2/3 13:30,69
2010/2/3 13:35,69
2010/2/3 13:40,69.1
2010/2/3 13:45,70.1
2010/2/3 13:50,70.5
2010/2/3 13:55,71.4
2010/2/3 14:00,70.5
2010/2/3 14:05,70.2
2010/2/3 14:10,68.9
2010/2/3 14:15,68
2010/2/3 14:20,68.4
2010/2/3 14:25,69.6
2010/2/3 14:30,70
2010/2/3 14:35,68
2010/2/3 14:40,68.8
2010/2/3 14:45,69.3
2010/2/3 14:50,68.7
2010/2/3 14:55,68.2
2010/2/3 15:00,69.8
2010/2/3 15:05,69.6
2010/2/3 15:10,68.7
2010/2/3 15:15,69.2
2010/2/3 15:20,69.4
2010/2/3 15:25,69.3
2010/2/3 15:30,69.5
2010/2/3 15:35,69.2
2010/2/3 15:40,69.8
2010/2/3 15:45,69.6
2010/2/3 15:50,68.9
2010/2/3 15:55,68
2010/2/3 16:00,70.4
2010/2/3 16:05,70.4
2010/2/3 16:10,69.3
2010/2/3 16:15,69.8
2010/2/3 16:20,70.5
2010/2/3 16:25,69
2010/2/3 16:30,68.2
2010/2/3 16:35,69
2010/2/3 16:40,68.7
2010/2/3 16:45,68.6
2010/2/3 16:50,67.3
2010/2/3 16:55,67.5
2010/2/3 17:00,69
2010/2/3 17:05,66.7
2010/2/3 17:10,66.8
2010/2/3 17:15,66.3
2010/2/3 17:20,65.6
2010/2/3 17:25,66.3
2010/2/3 17:30,65.5
2010/2/3 17:35,66.2
2010/2/3 17:40,68.3
2010/2/3 17:45,69.1
2010/2/3 17:50,68.7
2010/2/3 17:55,68.2
2010/2/3 18:00,68
2010/2/3 18:05,68.9
2010/2/3 18:10,68.5
2010/2/3 18:15,67
2010/2/3 18:20,67.5
2010/2/3 18:25,67.2
2010/2/3 18:30,66.1
2010/2/3 18:35,67.7
2010/2/3 18:40,67.3
2010/2/3 18:45,68.1
2010/2/3 18:50,69.6
2010/2/3 18:55,68.9
2010/2/3 19:00,68.7
2010/2/3 19:05,68.4
2010/2/3 19:10,69.2
2010/2/3 19:15,69.5
2010/2/3 19:20,70.6
2010/2/3 19:25,70.2
2010/2/3 19:30,69.3
2010/2/3 19:35,69.2
2010/2/3 19:40,68.6
2010/2/3 19:45,70.4
2010/2/3 19:50,71.5
2010/2/3 19:55,69.5
2010/2/3 20:00,69.4
2010/2/3 20:05,69.6
2010/2/3 20:10,71.1
2010/2/3 20:15,71.1
2010/2/3 20:20,71
2010/2/3 20:25,71.7
2010/2/3 20:30,70.7
2010/2/3 20:35,71.4
2010/2/3 20:40,71.9
2010/2/3 20:45,70.1
2010/2/3 20:50,70.4
2010/2/3 20:55,70.9
2010/2/3 21:00,70.3
2010/2/3 21:05,70.2
2010/2/3 21:10,71.2
2010/2/3 21:15,69.4
2010/2/3 21:20,69.6
2010/2/3 21:25,70.1
2010/2/3 21:30,70.3
2010/2/3 21:35,71.1
2010/2/3 21:40,70.1
2010/2/3 21:45,69.8
2010/2/3 21:50,70.7
2010/2/3 21:55,71.2
2010/2/3 22:00,70.7
2010/2/3 22:05,70.7
2010/2/3 22:10,70.1
2010/2/3 22:15,69.6
2010/2/3 22:20,69.8
2010/2/3 22:25,69.2
2010/2/3 22:30,70.1
2010/2/3 22:35,69.4
2010/2/3 22:40,71
2010/2/3 22:45,70.6
2010/2/3 22:50,68.8
2010/2/3 22:55,68.6
2010/2/3 23:00,68
2010/2/3 23:05,69
2010/2/3 23:10,69.2
2010/2/3 23:15,69.8
2010/2/3 23:20,69.5
2010/2/3 23:25,70.4
2010/2/3 23:30,69.6
2010/2/3 23:35,68.3
2010/2/3 23:40,68.8
2010/2/3 23:45,67.2
2010/2/3 23:50,68.5
2010/2/3 23:55,67.4
2010/2/4 01:10,69.6
2010/2/4 01:15,70
2010/2/4 01:20,69.2
2010/2/4 01:25,71.4
2010/2/4 01:30,69.5
2010/2/4 01:35,66.6
2010/2/4 01:40,67.3
2010/2/4 01:45,68.5
2010/2/4 01:50,68.3
2010/2/4 01:55,67.5
2010/2/4 02:00,67.9
2010/2/4 02:05,66.5
2010/2/4 02:10,66.4
2010/2/4 02:15,68.3
2010/2/4 02:20,68.2
2010/2/4 02:25,67.8
2010/2/4 02:30,67.6
2010/2/4 02:35,66.7
2010/2/4 02:40,70.2
2010/2/4 02:45,66.9
2010/2/4 02:50,65.2
2010/2/4 02:55,67
2010/2/4 03:00,65.8
2010/2/4 03:05,69
2010/2/4 03:10,67.2
2010/2/4 03:15,65
2010/2/4 03:20,64
2010/2/4 03:25,63.5
2010/2/4 03:30,66.2
2010/2/4 03:35,63.5
2010/2/4 03:40,64.9
2010/2/4 03:45,66.4
2010/2/4 03:50,65.6
2010/2/4 03:55,65.5
2010/2/4 04:00,66.8
2010/2/4 04:05,65.7
2010/2/4 04:10,65.4
2010/2/4 04:15,66.4
2010/2/4 04:20,67.4
2010/2/4 04:25,68.5
2010/2/4 04:30,70.1
2010/2/4 04:35,69.1
2010/2/4 04:40,70.6
2010/2/4 04:45,69.4
2010/2/4 04:50,69.5
2010/2/4 04:55,68.5
2010/2/4 05:00,67.5
2010/2/4 05:05,69.4
2010/2/4 05:10,68.5
2010/2/4 05:15,67.9
2010/2/4 05:20,69.5
2010/2/4 05:25,70.6
2010/2/4 05:30,71.4
2010/2/4 05:35,70.6
2010/2/4 05:40,69.7
2010/2/4 05:45,70
2010/2/4 05:50,70.3
2010/2/4 05:55,71.2
2010/2/4 06:00,71.4
2010/2/4 06:05,71.2
2010/2/4 06:10,70.7
2010/2/4 06:15,71.6
2010/2/4 06:20,71.6
2010/2/4 06:25,72.2
2010/2/4 06:30,73
2010/2/4 06:35,72.1
2010/2/4 06:40,72.1
2010/2/4 06:45,71.2
2010/2/4 06:50,71.3
2010/2/4 06:55,70.6
2010/2/4 07:00,70.2
2010/2/4 07:05,70
2010/2/4 07:10,70.2
2010/2/4 07:15,69.7
2010/2/4 07:20,69.6
2010/2/4 07:25,70.6
2010/2/4 07:30,70.5
2010/2/4 07:35,70.6
2010/2/4 07:40,70.5
2010/2/4 07:45,70
2010/2/4 07:50,69.1
2010/2/4 07:55,68.9
2010/2/4 08:00,67.4
2010/2/4 08:05,67.8
2010/2/4 08:10,68.5
2010/2/4 08:15,69
2010/2/4 08:20,69.5
2010/2/4 08:25,69.8
2010/2/4 08:30,68.1
2010/2/4 08:35,71.8
2010/2/4 08:40,70.8
2010/2/4 08:45,70.9
2010/2/4 08:50,69.3
2010/2/4 08:55,68.3
2010/2/4 09:00,69.1
2010/2/4 09:05,68.5
2010/2/4 09:10,67.8
2010/2/4 09:15,66.9
2010/2/4 09:20,67.6
2010/2/4 09:25,67.3
2010/2/4 09:30,65.4
2010/2/4 09:35,65.8
2010/2/4 09:40,66.2
2010/2/4 09:45,67.5
2010/2/4 09:50,67.2
2010/2/4 09:55,67.8
2010/2/4 10:00,67.3
2010/2/4 10:05,68.1
2010/2/4 10:10,69
2010/2/4 10:15,68.1
2010/2/4 10:20,67.7
2010/2/4 10:25,67.6
2010/2/4 10:30,68.6
2010/2/4 10:35,68.2
2010/2/4 10:40,68.2
2010/2/4 10:45,68.3
2010/2/4 10:50,69.6
2010/2/4 10:55,66.8
2010/2/4 11:00,67.9
2010/2/4 11:05,68.4
2010/2/4 11:10,68.7
2010/2/4 11:15,69.7
2010/2/4 11:20,68.4
2010/2/4 11:25,68.7
2010/2/4 11:30,68.1
2010/2/4 11:35,68.7
2010/2/4 11:40,67.9
2010/2/4 11:45,67.1
2010/2/4 11:50,67.2
